Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
67	9376.349	240.27902	9700.443	9068.593	9608.125	1186.6852	10433.202	6435.542	1000.0	1000.0	335000	1006.9386	169.63957	1261.7203	199.58362	-1009.9568	73.65547	3745.1756839752197
68	9383.737	409.61844	9920.362	8756.352	9563.358	233.28358	9945.832	9193.379	1000.0	1000.0	340000	1013.41797	168.87096	1263.9237	224.9745	-1017.1157	74.66311	3799.9781291484833
69	8728.64	440.14404	9312.714	8072.8843	9681.158	228.76112	10044.489	9243.373	1000.0	1000.0	345000	1018.75635	169.96024	1275.104	219.07214	-1021.888	72.26613	3855.2769219875336
70	9514.745	201.12082	9772.5	9189.954	8976.792	186.83423	9279.699	8671.845	1000.0	1000.0	350000	1022.66656	172.22276	1275.6782	208.47926	-1025.8239	74.225525	3910.9287810325623
71	9059.767	652.00146	9781.2295	8076.0166	10024.462	197.98123	10431.121	9726.507	1000.0	1000.0	355000	1027.7621	170.96208	1278.3584	202.78197	-1031.1708	70.991035	3967.634927034378
72	9689.3955	140.51889	9843.399	9475.959	10115.588	96.80363	10290.835	9983.588	1000.0	1000.0	360000	1032.7806	169.76805	1274.8494	219.24646	-1035.8792	72.70393	4027.834661960602
73	9580.05	183.58778	9851.95	9373.114	9466.492	1275.487	10408.478	5896.975	1000.0	1000.0	365000	1037.5488	168.67084	1284.2085	207.96037	-1040.4031	70.414764	4085.2651810646057
74	9350.644	593.5325	10096.8545	8566.996	10443.078	166.26054	10682.28	10165.29	1000.0	1000.0	370000	1040.9532	169.34239	1288.5543	225.38225	-1043.5977	71.589264	4139.992349863052
75	9630.201	303.69604	10105.049	9297.582	10275.372	273.02518	10757.095	9946.703	1000.0	1000.0	375000	1043.8281	169.95969	1294.7649	238.57841	-1047.1593	69.98393	4195.822458028793
76	9790.692	339.4988	10302.011	9374.144	9083.614	1995.2911	10165.421	3290.3147	1000.0	1000.0	380000	1048.264	168.80975	1301.4934	237.77934	-1051.319	72.44175	4251.223230838776
77	9482.146	613.7795	10033.019	8537.007	10057.553	1534.1113	10799.538	5507.7114	1000.0	1000.0	385000	1051.2792	168.22191	1301.3337	250.75037	-1054.6654	71.92811	4306.596261978149
78	9715.436	393.5254	9993.548	8948.827	9843.716	108.85745	10002.201	9630.496	1000.0	1000.0	390000	1054.4606	168.27962	1297.6001	224.01283	-1057.9846	70.27034	4363.387466907501
79	9820.322	149.70969	10059.089	9619.499	10024.572	136.72408	10223.528	9820.956	1000.0	1000.0	395000	1056.848	169.70236	1304.5271	198.18657	-1059.9944	68.128876	4421.7357840538025
80	9922.0	186.50514	10213.211	9748.884	10388.356	342.30237	10809.573	9537.563	1000.0	1000.0	400000	1059.052	171.09282	1306.8976	171.02461	-1062.0724	70.398796	4476.383646965027
81	9599.325	292.75876	9899.51	9199.204	10176.333	127.3946	10342.304	9906.312	1000.0	1000.0	405000	1062.1427	170.44972	1300.902	154.92154	-1065.1896	69.71336	4530.832299947739
82	9679.094	390.93643	10229.915	9017.627	10242.727	447.7941	10569.153	9061.523	1000.0	1000.0	410000	1065.0071	169.53143	1302.0586	161.77838	-1067.999	70.17848	4585.564711093903
83	9776.285	275.94348	10262.74	9481.676	9514.892	141.37775	9709.739	9168.421	1000.0	1000.0	415000	1068.0587	168.93195	1308.6321	180.68576	-1070.8553	70.81349	4640.5693328380585
84	9484.85	616.736	10406.337	8641.859	10651.387	182.0919	10935.491	10367.977	1000.0	1000.0	420000	1070.9121	167.8385	1310.5831	182.73557	-1073.7532	71.413734	4696.949728965759
85	9716.535	722.853	10465.073	8580.047	10792.396	156.88249	11063.373	10465.635	1000.0	1000.0	425000	1073.452	168.4477	1307.4999	170.65721	-1076.4113	71.54198	4752.2363538742065
86	10002.697	239.4978	10443.717	9813.526	10422.816	76.991035	10528.211	10237.44	1000.0	1000.0	430000	1076.0958	169.35138	1306.5166	169.10405	-1078.9945	70.307755	4807.718759059906
87	10003.658	214.76439	10291.3955	9627.225	10323.416	176.29105	10526.175	9999.728	1000.0	1000.0	435000	1077.4971	170.4025	1311.1748	186.39049	-1080.9698	68.3895	4870.64777302742
88	9707.27	215.71486	10036.827	9405.05	10525.373	131.57785	10750.742	10315.145	1000.0	1000.0	440000	1078.3232	171.8985	1316.9985	159.36766	-1080.7312	68.979355	4938.157981872559
89	10029.674	235.98299	10349.191	9636.852	10781.357	175.56876	11055.167	10503.451	1000.0	1000.0	445000	1080.8717	171.52574	1308.7906	172.489	-1083.7756	71.33893	4999.104387998581
90	10117.053	286.29684	10517.782	9806.281	10626.24	181.2524	10939.46	10412.011	1000.0	1000.0	450000	1084.1475	168.56638	1311.7161	156.53468	-1087.3546	71.98307	5062.208839178085
91	9776.872	740.4716	10391.1455	8321.766	8717.77	3205.599	10746.297	1341.2681	1000.0	1000.0	455000	1087.3339	165.5719	1313.8445	171.27968	-1090.3322	69.84715	5120.183372020721
92	10205.355	341.90887	10815.135	9911.526	10624.293	185.516	10883.305	10159.065	1000.0	1000.0	460000	1089.5464	164.81537	1310.4933	176.35133	-1092.3167	69.1364	5176.839533090591
93	9379.409	438.56158	9938.072	8710.938	10667.697	117.59089	10947.781	10528.653	1000.0	1000.0	465000	1090.8402	166.34343	1311.1722	192.88142	-1093.4187	69.42971	5237.227184057236
94	9821.926	432.02225	10525.478	9188.254	10561.883	213.42163	10891.349	10137.866	1000.0	1000.0	470000	1092.7712	166.77013	1313.8597	180.19844	-1094.7758	68.49664	5299.489373207092
95	9921.581	449.36426	10515.362	9216.584	10408.268	164.20177	10715.06	10182.888	1000.0	1000.0	475000	1094.9359	166.70244	1315.289	191.88455	-1097.924	69.404366	5357.047709941864
96	10210.335	130.64455	10425.267	10016.224	10177.757	1238.4772	10984.863	7052.795	1000.0	1000.0	480000	1097.3856	167.97888	1314.7391	175.52179	-1100.2445	69.95515	5418.012393951416
97	9857.677	613.21313	10438.493	8700.071	10125.162	2016.8112	11088.334	4128.6113	1000.0	1000.0	485000	1099.8292	166.80362	1317.6222	189.02571	-1103.08	70.905754	5473.569519042969
98	9092.784	1731.891	10393.383	5824.0044	10389.164	305.21405	10859.713	9950.353	1000.0	1000.0	490000	1101.2385	166.70714	1317.7341	165.1997	-1104.2678	69.65805	5538.573713064194
99	10145.578	222.27805	10384.367	9879.01	10532.56	230.8425	11048.91	10306.862	1000.0	1000.0	495000	1102.0934	169.06319	1314.5482	169.44612	-1104.6804	69.518745	5594.1232669353485
