Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
93	7613.379	215.31224	7825.6177	7200.1333	8318.361	67.5671	8480.054	8262.623	1000.0	1000.0	465000	158.41832	42.710938	323.1608	-104.04239	158.41866	42.710495	208.58667	-88.35487	-154.35509	9.157452	5897.538169145584
94	7955.2017	103.3302	8144.0244	7851.839	8308.521	100.12941	8529.816	8159.729	1000.0	1000.0	470000	158.66115	42.625492	217.89293	-90.02716	158.661	42.62727	209.71446	-92.50446	-154.5222	8.9832	5957.697195053101
95	7460.425	1065.7892	8158.4536	5361.835	8061.06	130.65593	8280.802	7894.3125	1000.0	1000.0	475000	158.6939	42.688583	230.01509	-95.980415	158.69397	42.689133	211.8	-107.10354	-154.7566	8.888061	6017.602432966232
96	7792.7812	101.36857	7932.522	7640.5347	8027.711	129.72012	8222.099	7716.171	1000.0	1000.0	480000	159.05988	42.53599	250.68288	-93.08547	159.06032	42.53777	212.39914	-109.543495	-155.04974	9.029869	6078.41962313652
97	7653.6826	147.81503	7895.345	7464.9565	8310.224	87.6752	8444.767	8112.578	1000.0	1000.0	485000	159.35057	42.3738	284.48083	-96.28171	159.3508	42.37387	212.07559	-91.40483	-155.32643	9.113493	6138.782058000565
98	7748.1157	123.38623	7974.941	7605.206	8329.637	92.23455	8513.842	8166.1226	1000.0	1000.0	490000	159.58376	42.19655	222.83414	-109.93346	159.58345	42.198475	211.86758	-121.668335	-155.47699	8.810627	6199.044669151306
99	7716.751	257.15018	8078.9414	7381.148	7708.4585	677.3628	8136.0615	5727.0615	1000.0	1000.0	495000	159.8259	42.05642	213.32196	-85.41435	159.82608	42.057785	211.40271	-108.68284	-155.7129	9.006422	6259.754585027695
100	7822.225	164.90468	8026.08	7526.2847	8294.435	119.56535	8576.783	8146.938	1000.0	1000.0	500000	160.14383	41.997902	212.59224	-113.12876	160.14404	41.999916	214.0747	-104.16938	-156.09059	8.80998	6320.5719249248505
101	7726.275	467.52393	8024.953	6797.122	8172.268	97.14058	8362.839	8026.1836	1000.0	1000.0	505000	160.32782	42.00109	215.45801	-106.68344	160.32843	42.00114	211.67258	-119.109566	-156.1318	8.863284	6381.0622770786285
102	7691.9717	229.5733	7912.2803	7255.1836	8200.4	125.93402	8433.865	8031.5547	1000.0	1000.0	510000	160.54239	41.869984	212.44424	-124.64303	160.54214	41.87095	212.82643	-135.95778	-156.39767	8.582636	6441.179275035858
103	7770.3975	113.63133	7962.5933	7642.9385	8291.433	131.39081	8492.572	8068.402	1000.0	1000.0	515000	160.6603	41.781223	215.5587	-97.46699	160.66063	41.780365	213.62787	-113.3293	-156.55734	9.040746	6501.904730081558
104	7864.0664	192.60878	8056.715	7583.9688	7885.298	449.86307	8134.928	6551.8457	1000.0	1000.0	520000	160.89764	41.735832	217.26134	-100.773094	160.89758	41.73817	212.4719	-117.90966	-156.82283	9.007309	6562.057851076126
105	7779.9233	136.63965	8027.674	7663.9707	7845.371	1214.8075	8485.1455	4217.217	1000.0	1000.0	525000	160.98549	41.53205	213.35172	-140.39455	160.98563	41.533073	212.08955	-132.77728	-156.86148	8.710405	6622.416671991348
106	7890.5923	135.79254	8111.5503	7706.7163	8167.3086	93.26043	8373.057	8003.2534	1000.0	1000.0	530000	160.99469	41.61154	237.74518	-93.14688	160.99509	41.61043	212.89061	-97.13899	-156.85677	8.783861	6682.6556169986725
107	7865.4595	182.99796	8107.493	7644.1562	8549.214	139.4961	8763.73	8356.333	1000.0	1000.0	535000	161.16606	41.42593	213.2328	-95.46306	161.16618	41.42658	216.5052	-98.07755	-156.93225	8.808864	6743.0400512218475
108	7783.3594	143.47105	8014.4062	7620.5327	8236.259	88.14872	8396.049	8119.885	1000.0	1000.0	540000	161.38809	41.28522	220.67377	-96.958206	161.38858	41.286324	214.01308	-116.24087	-157.17267	8.909412	6804.224524974823
