Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
56	739.2387	57.57863	811.414	640.5047	867.9948	37.578487	953.9484	821.0928	1000.0	1000.0	280000	7.576557	1.5691739	14.40183	-0.73760796	7.576757	1.5685512	14.260275	0.09709549	-7.673435	0.64285517	1588.2815420627594
57	811.76904	58.33125	885.5018	721.4743	762.80554	46.187664	859.99615	700.86163	1000.0	1000.0	285000	7.6484637	1.5560799	13.977683	-1.099504	7.6483173	1.5561943	13.901983	0.11290121	-7.7393064	0.63384813	1617.340699672699
58	784.5206	59.004475	869.8202	706.1485	826.84766	22.541	856.92346	793.3325	1000.0	1000.0	290000	7.6966214	1.5852968	14.349172	0.46506357	7.6967926	1.5845034	14.033476	0.1131773	-7.791127	0.64285564	1646.3398020267487
59	873.68524	55.206245	943.64484	783.7839	830.53925	38.525433	899.1112	767.782	1000.0	1000.0	295000	7.7886863	1.5775867	14.148523	-0.93709135	7.7887516	1.5771013	14.5041485	-0.21747303	-7.878391	0.6350339	1674.890567779541
60	855.8869	60.680954	916.9674	739.8403	798.33777	23.150635	848.62726	769.2503	1000.0	1000.0	300000	7.840999	1.5842019	14.345459	0.4665346	7.841003	1.5842623	14.19361	-0.49927235	-7.930153	0.6457568	1704.2865960597992
61	841.6906	52.52333	921.44073	760.48914	833.19403	39.747032	896.1504	774.56165	1000.0	1000.0	305000	7.9103065	1.583276	14.401606	-0.8709998	7.910301	1.5828816	14.458622	0.114403725	-7.9928193	0.64580935	1733.062565088272
62	824.492	17.790445	847.2144	796.1142	787.7589	41.95911	836.7482	719.1128	1000.0	1000.0	310000	7.9688797	1.6023153	14.413984	-1.8207111	7.9688334	1.6022421	14.2626505	-0.8229985	-8.060764	0.6569241	1761.9539120197296
63	753.817	44.519638	822.9895	710.67615	667.4044	27.138844	697.9362	611.8494	1000.0	1000.0	315000	8.060756	1.6046121	14.305246	-0.97762775	8.060821	1.6041743	14.410125	-0.11477566	-8.151828	0.6342787	1791.1897978782654
64	751.0193	86.48593	880.7335	655.41	862.7648	26.454689	921.5883	816.3159	1000.0	1000.0	320000	8.103743	1.5958385	14.400659	-0.6678138	8.104054	1.5948102	14.959099	-0.011195183	-8.199147	0.6448406	1820.6420259475708
65	797.28595	36.45193	856.80634	744.35986	785.5614	62.07973	858.4294	669.2258	1000.0	1000.0	325000	8.143799	1.6006117	14.483223	-0.20903778	8.143751	1.6006669	14.65612	-0.54175043	-8.234664	0.6482798	1849.3117198944092
