Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
89	3975.3574	310.34647	4543.119	3646.8748	4043.3079	299.5898	4434.9634	3517.8093	1000.0	1000.0	445000	315.38892	122.84893	433.18683	-72.89913	315.37827	122.85696	431.2016	-49.167004	-315.8936	183.30786	11150.667806148529
90	3192.9375	1524.0128	4326.571	233.77655	3629.9211	1389.0483	4505.2607	26.720531	1000.0	1000.0	450000	316.20966	122.52239	435.80884	-21.96194	316.2012	122.529945	431.18646	-67.78046	-316.77115	185.40695	11308.825075149536
91	3600.17	1222.9404	4889.9297	1299.7361	3605.166	895.0766	4607.0596	1207.3595	1000.0	1000.0	455000	317.02487	122.33802	432.78665	-96.10892	317.01685	122.34942	428.78363	-24.724087	-317.6846	184.74042	11487.287779092789
92	3707.1167	233.64331	4010.7754	3358.1047	3044.3677	1455.5834	4285.7383	563.9411	1000.0	1000.0	460000	317.8999	122.11432	438.3254	-85.75304	317.88672	122.12773	431.4032	-163.03291	-318.5701	186.04283	11651.098662137985
93	1834.9808	1820.4019	4524.0444	-354.40292	3489.0684	1015.5645	4299.387	1288.3864	1000.0	1000.0	465000	317.69785	122.76687	433.9971	-97.879974	317.68317	122.78746	430.98593	-126.319466	-317.96353	188.05318	11808.010449171066
94	2328.8071	1657.5555	4161.685	206.40558	3806.3762	680.36993	4347.017	1835.8529	1000.0	1000.0	470000	317.2949	123.663994	430.80328	-36.152523	317.2818	123.67713	432.27716	-37.30645	-317.45786	184.93843	11965.018217086792
95	3590.5774	585.8651	4540.3477	2691.376	3913.1628	928.13855	4711.4795	1221.5098	1000.0	1000.0	475000	317.5921	123.381714	435.7035	-71.17432	317.58224	123.39488	437.99994	-76.70166	-318.3463	183.48932	12119.435709238052
96	4144.677	240.64137	4514.744	3873.233	2550.5789	1557.049	4131.3916	-193.32585	1000.0	1000.0	480000	319.08508	122.39364	441.8807	-73.21554	319.0763	122.40209	442.33896	-69.822945	-319.59906	184.90854	12265.728248119354
97	2282.0505	2029.4688	4211.554	-482.77652	3700.5376	1497.1222	4705.5376	-394.88464	1000.0	1000.0	485000	318.95053	122.66489	438.5389	-41.33649	318.94138	122.673225	431.74384	-175.00653	-319.5468	184.1972	12428.073956012726
98	3997.132	182.67622	4248.6357	3769.0442	3460.1055	1022.6876	4212.767	553.1819	1000.0	1000.0	490000	319.99756	122.101685	433.66858	-22.275238	319.98868	122.10777	433.0638	-44.599182	-320.67953	180.72736	12584.978566169739
99	3658.9395	475.17874	4202.9165	2977.9353	3132.9678	1230.6351	3908.3662	589.4023	1000.0	1000.0	495000	320.6102	121.48265	443.6036	-151.44066	320.59985	121.48743	433.03482	-53.79954	-321.1534	183.86282	12755.763974189758
100	3856.45	456.35638	4423.884	3252.09	3773.4692	256.9948	4129.765	3300.1985	1000.0	1000.0	500000	321.55194	120.60239	435.19794	-105.915436	321.54697	120.60485	435.44012	-33.94892	-322.3474	177.72612	12861.883035182953
101	3688.95	563.8612	4255.805	2656.1626	2942.5444	1201.4088	4310.9175	1005.55505	1000.0	1000.0	505000	322.53702	120.381546	436.27078	-94.86102	322.52902	120.38687	434.11456	-91.745155	-322.83066	175.86095	12941.429093122482
102	3870.8574	416.5706	4569.434	3399.533	4047.3477	267.56345	4372.4194	3337.113	1000.0	1000.0	510000	322.85373	120.334045	437.281	-39.15904	322.84338	120.33948	432.0857	-18.820152	-323.57474	178.85402	13020.194506883621
103	3771.0637	330.46606	4288.6216	3249.4968	3512.0132	1031.6188	4243.782	1279.0381	1000.0	1000.0	515000	324.1978	119.807045	439.40076	-37.599026	324.18973	119.81381	433.78638	-123.44122	-324.7194	179.48747	13099.09793305397
104	3365.491	859.5835	4216.129	1821.6777	3121.1414	1355.0525	4126.7705	278.7916	1000.0	1000.0	520000	324.30157	119.7301	435.20508	-35.86403	324.2923	119.74246	437.1191	-101.17339	-324.84656	184.14665	13152.733525037766
105	3629.0469	655.13007	4276.0986	2403.0164	2537.8777	1116.8207	3776.3252	519.394	1000.0	1000.0	525000	325.34912	118.95772	438.2505	-32.78301	325.3421	118.96049	440.07678	-33.551193	-325.93582	177.57086	13198.501334905624
106	3620.0703	273.72766	4099.2627	3302.412	3404.6519	1475.6252	4656.08	360.7723	1000.0	1000.0	530000	325.43564	119.08771	434.1493	-43.38025	325.42566	119.091965	440.85284	-36.639534	-325.9328	178.16249	13244.209160089493
